finding_id,case_id,scanner_name,package_name,package_version,ecosystem,package_manager,vulnerability_id,cve_id,ghsa_id,osv_id,severity,cvss_score,fixed_version,advisory_url,dependency_scope,direct_or_transitive,source_file,raw_reference,scanner_confidence,normalization_notes
607b0e0584b8e5403e59,case_021,npm_audit,qs,6.5.1,npm,npm,1104118,,GHSA-HRPP-H998-J3PP,1104118,high,7.5,4.22.1,https://github.com/advisories/GHSA-hrpp-h998-j3pp,transitive,transitive,node_modules/qs,artifacts\scanner_raw\npm_audit\case_021.json,unknown,npm audit scanner result
69fd8f073f58a30ab20e,case_021,npm_audit,qs,6.5.1,npm,npm,1113719,,GHSA-6RW7-VPXM-498P,1113719,moderate,3.7,4.22.1,https://github.com/advisories/GHSA-6rw7-vpxm-498p,transitive,transitive,node_modules/qs,artifacts\scanner_raw\npm_audit\case_021.json,unknown,npm audit scanner result
b28313b1b573c35db0c7,case_022,pip_audit,flask,0.12.2,pypi,pip,CVE-2026-27205,CVE-2026-27205,GHSA-68RP-WP8R-4726,,,,3.1.3,,runtime,direct,requirements.txt,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
77005605feb35cd06ef5,case_022,pip_audit,flask,0.12.2,pypi,pip,PYSEC-2018-66,CVE-2018-1000656,GHSA-562C-5R94-XH97,PYSEC-2018-66,,,0.12.3,,runtime,direct,requirements.txt,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
acbe419f1f993b2a29c4,case_022,pip_audit,flask,0.12.2,pypi,pip,PYSEC-2019-179,CVE-2019-1010083,GHSA-5WV5-4VPF-PJ6M,PYSEC-2019-179,,,1.0,,runtime,direct,requirements.txt,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
a986ce036eed10c86285,case_022,pip_audit,flask,0.12.2,pypi,pip,PYSEC-2023-62,CVE-2023-30861,GHSA-M2QF-HXJV-5GPQ,PYSEC-2023-62,,,2.2.5,,runtime,direct,requirements.txt,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
afa4a94ffa7bb36b27ee,case_022,pip_audit,jinja2,2.10,pypi,pip,CVE-2024-22195,CVE-2024-22195,GHSA-H5C8-RQWP-CP95,,,,3.1.3,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
c41a8eb09c1cb71d4bb0,case_022,pip_audit,jinja2,2.10,pypi,pip,CVE-2024-34064,CVE-2024-34064,GHSA-H75V-3VVJ-5MFJ,,,,3.1.4,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
6c0a166cfb7e005a3697,case_022,pip_audit,jinja2,2.10,pypi,pip,CVE-2024-56326,CVE-2024-56326,GHSA-Q2X7-8RV6-6Q7H,,,,3.1.5,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
a75e60098eaa8df22b68,case_022,pip_audit,jinja2,2.10,pypi,pip,CVE-2025-27516,CVE-2025-27516,GHSA-CPWX-VRP4-4PQ7,,,,3.1.6,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
974434df5bbf6c667d11,case_022,pip_audit,jinja2,2.10,pypi,pip,PYSEC-2019-217,CVE-2019-10906,GHSA-462W-V97R-4M45,PYSEC-2019-217,,,2.10.1,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
743ab0294b77f63f9b0e,case_022,pip_audit,jinja2,2.10,pypi,pip,PYSEC-2021-66,CVE-2020-28493,GHSA-G3RQ-G295-4J3M,PYSEC-2021-66,,,2.11.3,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_022.json,unknown,pip-audit scanner result
b9d56e0335ac33a939cc,case_023,npm_audit,express,4.16.0,npm,npm,1100530,,GHSA-QW6H-VGH9-J6WX,1100530,low,5.0,4.22.1,https://github.com/advisories/GHSA-qw6h-vgh9-j6wx,runtime,direct,node_modules/express,artifacts\scanner_raw\npm_audit\case_023.json,unknown,npm audit scanner result
2eca861b667e59cfeddb,case_023,npm_audit,express,4.16.0,npm,npm,1111636,,GHSA-RV95-896H-C2VC,1111636,moderate,6.1,4.22.1,https://github.com/advisories/GHSA-rv95-896h-c2vc,runtime,direct,node_modules/express,artifacts\scanner_raw\npm_audit\case_023.json,unknown,npm audit scanner result
ec2acca33b475fced4aa,case_023,npm_audit,qs,6.5.1,npm,npm,1104118,,GHSA-HRPP-H998-J3PP,1104118,high,7.5,4.22.1,https://github.com/advisories/GHSA-hrpp-h998-j3pp,transitive,transitive,node_modules/qs,artifacts\scanner_raw\npm_audit\case_023.json,unknown,npm audit scanner result
20bb33a1f2ff288dd466,case_023,npm_audit,qs,6.5.1,npm,npm,1113719,,GHSA-6RW7-VPXM-498P,1113719,moderate,3.7,4.22.1,https://github.com/advisories/GHSA-6rw7-vpxm-498p,transitive,transitive,node_modules/qs,artifacts\scanner_raw\npm_audit\case_023.json,unknown,npm audit scanner result
c5e4266beecd374a9631,case_024,pip_audit,flask,0.12.2,pypi,pip,CVE-2026-27205,CVE-2026-27205,GHSA-68RP-WP8R-4726,,,,3.1.3,,runtime,direct,requirements.txt,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
b8a5dbf099ef8c9453ad,case_024,pip_audit,flask,0.12.2,pypi,pip,PYSEC-2018-66,CVE-2018-1000656,GHSA-562C-5R94-XH97,PYSEC-2018-66,,,0.12.3,,runtime,direct,requirements.txt,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
45638add9dc0f2ffb8d8,case_024,pip_audit,flask,0.12.2,pypi,pip,PYSEC-2019-179,CVE-2019-1010083,GHSA-5WV5-4VPF-PJ6M,PYSEC-2019-179,,,1.0,,runtime,direct,requirements.txt,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
b8c9df1ce3e63f506a64,case_024,pip_audit,flask,0.12.2,pypi,pip,PYSEC-2023-62,CVE-2023-30861,GHSA-M2QF-HXJV-5GPQ,PYSEC-2023-62,,,2.2.5,,runtime,direct,requirements.txt,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
3cc3cbe2fae3d180867a,case_024,pip_audit,jinja2,2.10,pypi,pip,CVE-2024-22195,CVE-2024-22195,GHSA-H5C8-RQWP-CP95,,,,3.1.3,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
c83ef258f05a9e7a63b8,case_024,pip_audit,jinja2,2.10,pypi,pip,CVE-2024-34064,CVE-2024-34064,GHSA-H75V-3VVJ-5MFJ,,,,3.1.4,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
0269a2cbaadbdccc984c,case_024,pip_audit,jinja2,2.10,pypi,pip,CVE-2024-56326,CVE-2024-56326,GHSA-Q2X7-8RV6-6Q7H,,,,3.1.5,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
37aa266b2467b0353d2a,case_024,pip_audit,jinja2,2.10,pypi,pip,CVE-2025-27516,CVE-2025-27516,GHSA-CPWX-VRP4-4PQ7,,,,3.1.6,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
5604d1fe98adf4c99c5f,case_024,pip_audit,jinja2,2.10,pypi,pip,PYSEC-2019-217,CVE-2019-10906,GHSA-462W-V97R-4M45,PYSEC-2019-217,,,2.10.1,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
82497308b920a31d4a46,case_024,pip_audit,jinja2,2.10,pypi,pip,PYSEC-2021-66,CVE-2020-28493,GHSA-G3RQ-G295-4J3M,PYSEC-2021-66,,,2.11.3,,transitive,transitive,requirements.lock,artifacts\scanner_raw\pip_audit\case_024.json,unknown,pip-audit scanner result
aa79a4b2072e9a6d461e,case_025,npm_audit,minimist,0.0.8,npm,npm,1096466,,GHSA-VH95-RMGR-6W4M,1096466,moderate,5.6,1.2.8,https://github.com/advisories/GHSA-vh95-rmgr-6w4m,development,direct,node_modules/minimist,artifacts\scanner_raw\npm_audit\case_025.json,unknown,npm audit scanner result
2eb7b7a27761f8e9459a,case_025,npm_audit,minimist,0.0.8,npm,npm,1097677,,GHSA-XVCH-5GV4-984H,1097677,critical,9.8,1.2.8,https://github.com/advisories/GHSA-xvch-5gv4-984h,development,direct,node_modules/minimist,artifacts\scanner_raw\npm_audit\case_025.json,unknown,npm audit scanner result
09bdae03ad62550c0db4,case_026,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2024-37891,CVE-2024-37891,GHSA-34JH-P97F-MPXF,,,,1.26.19,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
ab47f2b158c8529406e0,case_026,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2025-50181,CVE-2025-50181,GHSA-PQ67-6M6Q-MJ2V,,,,2.5.0,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
237b2ed9c2079ddad1f0,case_026,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2025-66418,CVE-2025-66418,GHSA-GM62-XV2J-4W53,,,,2.6.0,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
8951afaacf7dcf579ad8,case_026,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2025-66471,CVE-2025-66471,GHSA-2XPW-W6GG-JR37,,,,2.6.0,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
565235d0d7f6582f9e49,case_026,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2026-21441,CVE-2026-21441,GHSA-38JV-5279-WG99,,,,2.6.3,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
2cf893312a03cf232fd9,case_026,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2019-132,CVE-2019-11236,GHSA-R64Q-W8JR-G9QP,PYSEC-2019-132,,,1.24.3,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
d7b746928d908d87e911,case_026,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2019-133,CVE-2019-11324,GHSA-MH33-7RRQ-662W,PYSEC-2019-133,,,1.24.2,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
20c5bf90d15b5b090b9d,case_026,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2020-148,CVE-2020-26137,GHSA-WQVQ-5M8C-6G24,PYSEC-2020-148,,,1.25.9,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
24bdcb6165755c51732e,case_026,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2021-108,CVE-2021-33503,GHSA-Q2Q7-5PP4-W6PG,PYSEC-2021-108,,,1.26.5,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
db2873a4b62c6d238db3,case_026,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2023-192,CVE-2023-43804,GHSA-V845-JXX5-VC9F,PYSEC-2023-192,,,1.26.17,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result; deduplicated_from_2_scanner_records
ec3d9df3e9afb2fadb64,case_026,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2023-207,CVE-2018-25091,GHSA-GWVM-45GX-3CF8,PYSEC-2023-207,,,1.24.2,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result
04d086f15bea4caab34b,case_026,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2023-212,CVE-2023-45803,GHSA-G4MX-Q9VG-27P4,PYSEC-2023-212,,,1.26.18,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_026.json,unknown,pip-audit scanner result; deduplicated_from_2_scanner_records
465933d7cae65beed4fd,case_027,npm_audit,minimist,0.0.8,npm,npm,1096466,,GHSA-VH95-RMGR-6W4M,1096466,moderate,5.6,1.2.8,https://github.com/advisories/GHSA-vh95-rmgr-6w4m,development,direct,node_modules/minimist,artifacts\scanner_raw\npm_audit\case_027.json,unknown,npm audit scanner result
dfae8ad704da95274191,case_027,npm_audit,minimist,0.0.8,npm,npm,1097677,,GHSA-XVCH-5GV4-984H,1097677,critical,9.8,1.2.8,https://github.com/advisories/GHSA-xvch-5gv4-984h,development,direct,node_modules/minimist,artifacts\scanner_raw\npm_audit\case_027.json,unknown,npm audit scanner result
e7d36891696764a732ce,case_028,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2024-37891,CVE-2024-37891,GHSA-34JH-P97F-MPXF,,,,1.26.19,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
78d2332c4655b1027688,case_028,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2025-50181,CVE-2025-50181,GHSA-PQ67-6M6Q-MJ2V,,,,2.5.0,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
5a935501b457126849b5,case_028,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2025-66418,CVE-2025-66418,GHSA-GM62-XV2J-4W53,,,,2.6.0,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
0a871ecf13f19f752b8e,case_028,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2025-66471,CVE-2025-66471,GHSA-2XPW-W6GG-JR37,,,,2.6.0,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
cee7ccdabcae7ef891db,case_028,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2026-21441,CVE-2026-21441,GHSA-38JV-5279-WG99,,,,2.6.3,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
ec3049588b2ab2480b0b,case_028,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2019-132,CVE-2019-11236,GHSA-R64Q-W8JR-G9QP,PYSEC-2019-132,,,1.24.3,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
d7b1c42af4c005d582a6,case_028,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2019-133,CVE-2019-11324,GHSA-MH33-7RRQ-662W,PYSEC-2019-133,,,1.24.2,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
bcbbfe93a60dd9647b8c,case_028,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2020-148,CVE-2020-26137,GHSA-WQVQ-5M8C-6G24,PYSEC-2020-148,,,1.25.9,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
7672464a1223167cadbc,case_028,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2021-108,CVE-2021-33503,GHSA-Q2Q7-5PP4-W6PG,PYSEC-2021-108,,,1.26.5,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
2b2f3a9f3ff9dd607652,case_028,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2023-192,CVE-2023-43804,GHSA-V845-JXX5-VC9F,PYSEC-2023-192,,,1.26.17,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result; deduplicated_from_2_scanner_records
8cead381b51f76c6c592,case_028,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2023-207,CVE-2018-25091,GHSA-GWVM-45GX-3CF8,PYSEC-2023-207,,,1.24.2,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result
67021a446f605505242e,case_028,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2023-212,CVE-2023-45803,GHSA-G4MX-Q9VG-27P4,PYSEC-2023-212,,,1.26.18,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_028.json,unknown,pip-audit scanner result; deduplicated_from_2_scanner_records
685559859052d3c6ea29,case_029,npm_audit,minimist,0.0.8,npm,npm,1096466,,GHSA-VH95-RMGR-6W4M,1096466,moderate,5.6,1.2.8,https://github.com/advisories/GHSA-vh95-rmgr-6w4m,development,direct,node_modules/minimist,artifacts\scanner_raw\npm_audit\case_029.json,unknown,npm audit scanner result
0947d9e9159ac6687121,case_029,npm_audit,minimist,0.0.8,npm,npm,1097677,,GHSA-XVCH-5GV4-984H,1097677,critical,9.8,1.2.8,https://github.com/advisories/GHSA-xvch-5gv4-984h,development,direct,node_modules/minimist,artifacts\scanner_raw\npm_audit\case_029.json,unknown,npm audit scanner result
9be7813acf88c30a4e08,case_030,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2024-37891,CVE-2024-37891,GHSA-34JH-P97F-MPXF,,,,1.26.19,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
a881d36d7b9d7dff32e6,case_030,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2025-50181,CVE-2025-50181,GHSA-PQ67-6M6Q-MJ2V,,,,2.5.0,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
30543bc3ca8bbf8a2df4,case_030,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2025-66418,CVE-2025-66418,GHSA-GM62-XV2J-4W53,,,,2.6.0,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
4a85d74d80591e7ddb47,case_030,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2025-66471,CVE-2025-66471,GHSA-2XPW-W6GG-JR37,,,,2.6.0,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
302d142ee0444dc5c863,case_030,pip_audit,urllib3,1.24.1,pypi,pip,CVE-2026-21441,CVE-2026-21441,GHSA-38JV-5279-WG99,,,,2.6.3,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
758720e309d0f1112f3b,case_030,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2019-132,CVE-2019-11236,GHSA-R64Q-W8JR-G9QP,PYSEC-2019-132,,,1.24.3,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
0407b1ce9c51b108ffb5,case_030,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2019-133,CVE-2019-11324,GHSA-MH33-7RRQ-662W,PYSEC-2019-133,,,1.24.2,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
061d8d41f30888039b3b,case_030,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2020-148,CVE-2020-26137,GHSA-WQVQ-5M8C-6G24,PYSEC-2020-148,,,1.25.9,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
491f5cc8cfe805d98fac,case_030,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2021-108,CVE-2021-33503,GHSA-Q2Q7-5PP4-W6PG,PYSEC-2021-108,,,1.26.5,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
dfc17a2c69555b27a464,case_030,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2023-192,CVE-2023-43804,GHSA-V845-JXX5-VC9F,PYSEC-2023-192,,,1.26.17,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result; deduplicated_from_2_scanner_records
0c5757245b28274e9199,case_030,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2023-207,CVE-2018-25091,GHSA-GWVM-45GX-3CF8,PYSEC-2023-207,,,1.24.2,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result
a4eecb1b68eab5ee397f,case_030,pip_audit,urllib3,1.24.1,pypi,pip,PYSEC-2023-212,CVE-2023-45803,GHSA-G4MX-Q9VG-27P4,PYSEC-2023-212,,,1.26.18,,development,direct,requirements-dev.txt,artifacts\scanner_raw\pip_audit\case_030.json,unknown,pip-audit scanner result; deduplicated_from_2_scanner_records
a00fb906491d4b670ee6,case_031,npm_audit,minimist,0.0.8,npm,npm,1096466,,GHSA-VH95-RMGR-6W4M,1096466,moderate,5.6,1.2.8,https://github.com/advisories/GHSA-vh95-rmgr-6w4m,development,direct,node_modules/minimist,artifacts\scanner_raw\npm_audit\case_031.json,unknown,npm audit scanner result
11bed7af8b5892a7b122,case_031,npm_audit,minimist,0.0.8,npm,npm,1097677,,GHSA-XVCH-5GV4-984H,1097677,critical,9.8,1.2.8,https://github.com/advisories/GHSA-xvch-5gv4-984h,development,direct,node_modules/minimist,artifacts\scanner_raw\npm_audit\case_031.json,unknown,npm audit scanner result
b4d1b370953674d1d327,case_032,npm_audit,lodash,4.17.21,npm,npm,1112455,,GHSA-XXJR-MMJV-4GPG,1112455,moderate,6.5,4.18.1,https://github.com/advisories/GHSA-xxjr-mmjv-4gpg,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_032.json,unknown,npm audit scanner result
fc5c775799e97a14d4d1,case_032,npm_audit,lodash,4.17.21,npm,npm,1115806,,GHSA-R5FR-RJXR-66JC,1115806,high,8.1,4.18.1,https://github.com/advisories/GHSA-r5fr-rjxr-66jc,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_032.json,unknown,npm audit scanner result
0726a31b529ceaa1adc7,case_032,npm_audit,lodash,4.17.21,npm,npm,1115810,,GHSA-F23M-R3PF-42RH,1115810,moderate,6.5,4.18.1,https://github.com/advisories/GHSA-f23m-r3pf-42rh,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_032.json,unknown,npm audit scanner result
9ec61679d5761db5aae7,case_034,npm_audit,lodash,4.17.21,npm,npm,1112455,,GHSA-XXJR-MMJV-4GPG,1112455,moderate,6.5,4.18.1,https://github.com/advisories/GHSA-xxjr-mmjv-4gpg,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_034.json,unknown,npm audit scanner result
f3bb92180ed6db301b6d,case_034,npm_audit,lodash,4.17.21,npm,npm,1115806,,GHSA-R5FR-RJXR-66JC,1115806,high,8.1,4.18.1,https://github.com/advisories/GHSA-r5fr-rjxr-66jc,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_034.json,unknown,npm audit scanner result
58891f6fc8688fa9c05c,case_034,npm_audit,lodash,4.17.21,npm,npm,1115810,,GHSA-F23M-R3PF-42RH,1115810,moderate,6.5,4.18.1,https://github.com/advisories/GHSA-f23m-r3pf-42rh,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_034.json,unknown,npm audit scanner result
8a83307f1e4d71d4a3fa,case_036,npm_audit,lodash,4.17.21,npm,npm,1112455,,GHSA-XXJR-MMJV-4GPG,1112455,moderate,6.5,4.18.1,https://github.com/advisories/GHSA-xxjr-mmjv-4gpg,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_036.json,unknown,npm audit scanner result
bd629526a2f05d3d8e28,case_036,npm_audit,lodash,4.17.21,npm,npm,1115806,,GHSA-R5FR-RJXR-66JC,1115806,high,8.1,4.18.1,https://github.com/advisories/GHSA-r5fr-rjxr-66jc,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_036.json,unknown,npm audit scanner result
f0b529e2e1409804c79a,case_036,npm_audit,lodash,4.17.21,npm,npm,1115810,,GHSA-F23M-R3PF-42RH,1115810,moderate,6.5,4.18.1,https://github.com/advisories/GHSA-f23m-r3pf-42rh,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_036.json,unknown,npm audit scanner result
b842688fa05bc7e36f4f,case_038,npm_audit,lodash,4.17.21,npm,npm,1112455,,GHSA-XXJR-MMJV-4GPG,1112455,moderate,6.5,4.18.1,https://github.com/advisories/GHSA-xxjr-mmjv-4gpg,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_038.json,unknown,npm audit scanner result
c38867f55e89350f8d7e,case_038,npm_audit,lodash,4.17.21,npm,npm,1115806,,GHSA-R5FR-RJXR-66JC,1115806,high,8.1,4.18.1,https://github.com/advisories/GHSA-r5fr-rjxr-66jc,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_038.json,unknown,npm audit scanner result
fbc2f01801d494f5ea09,case_038,npm_audit,lodash,4.17.21,npm,npm,1115810,,GHSA-F23M-R3PF-42RH,1115810,moderate,6.5,4.18.1,https://github.com/advisories/GHSA-f23m-r3pf-42rh,runtime,direct,node_modules/lodash,artifacts\scanner_raw\npm_audit\case_038.json,unknown,npm audit scanner result
b527d06a9b9be302a230,case_045,npm_audit,nanoid,5.0.7,npm,npm,1109564,,GHSA-MWCW-C2X4-8C55,1109564,moderate,4.3,5.1.11,https://github.com/advisories/GHSA-mwcw-c2x4-8c55,runtime,direct,node_modules/nanoid,artifacts\scanner_raw\npm_audit\case_045.json,unknown,npm audit scanner result
615d93b90b0e5c97a161,case_047,npm_audit,nanoid,5.0.7,npm,npm,1109564,,GHSA-MWCW-C2X4-8C55,1109564,moderate,4.3,5.1.11,https://github.com/advisories/GHSA-mwcw-c2x4-8c55,runtime,direct,node_modules/nanoid,artifacts\scanner_raw\npm_audit\case_047.json,unknown,npm audit scanner result
1ba40b86720eaa5b840f,case_049,npm_audit,nanoid,5.0.7,npm,npm,1109564,,GHSA-MWCW-C2X4-8C55,1109564,moderate,4.3,5.1.11,https://github.com/advisories/GHSA-mwcw-c2x4-8c55,runtime,direct,node_modules/nanoid,artifacts\scanner_raw\npm_audit\case_049.json,unknown,npm audit scanner result
